00      //X=02  Y=31  => SRAM[0095]= 00
00      //X=03  Y=00  => SRAM[0096]= 00
00      //X=03  Y=01  => SRAM[0097]= 00
00      //X=03  Y=02  => SRAM[0098]= 00
01      //X=03  Y=03  => SRAM[0099]= 01
01      //X=03  Y=04  => SRAM[0100]= 01
01      //X=03  Y=05  => SRAM[0101]= 01
00      //X=03  Y=06  => SRAM[0102]= 00
00      //X=03  Y=07  => SRAM[0103]= 00
00      //X=03  Y=08  => SRAM[0104]= 00
00      //X=03  Y=09  => SRAM[0105]= 00
00      //X=03  Y=10  => SRAM[0106]= 00
02      //X=03  Y=11  => SRAM[0107]= 02
02      //X=03  Y=12  => SRAM[0108]= 02
00      //X=03  Y=13  => SRAM[0109]= 00
00      //X=03  Y=14  => SRAM[0110]= 00
00      //X=03  Y=15  => SRAM[0111]= 00
00      //X=03  Y=16  => SRAM[0112]= 00
00      //X=03  Y=17  => SRAM[0113]= 00
00      //X=03  Y=18  => SRAM[0114]= 00
00      //X=03  Y=19  => SRAM[0115]= 00
00      //X=03  Y=20  => SRAM[0116]= 00
00      //X=03  Y=21  => SRAM[0117]= 00
00      //X=03  Y=22  => SRAM[0118]= 00
00      //X=03  Y=23  => SRAM[0119]= 00
00      //X=03  Y=24  => SRAM[0120]= 00
00      //X=03  Y=25  => SRAM[0121]= 00
00      //X=03  Y=26  => SRAM[0122]= 00
00      //X=03  Y=27  => SRAM[0123]= 00
00      //X=03  Y=28  => SRAM[0124]= 00
00      //X=03  Y=29  => SRAM[0125]= 00
00      //X=03  Y=30  => SRAM[0126]= 00
00      //X=03  Y=31  => SRAM[0127]= 00
00      //X=04  Y=00  => SRAM[0128]= 00
00      //X=04  Y=01  => SRAM[0129]= 00
01      //X=04  Y=02  => SRAM[0130]= 01
01      //X=04  Y=03  => SRAM[0131]= 01
01      //X=04  Y=04  => SRAM[0132]= 01
01      //X=04  Y=05  => SRAM[0133]= 01
01      //X=04  Y=06  => SRAM[0134]= 01
00      //X=04  Y=07  => SRAM[0135]= 00
00      //X=04  Y=08  => SRAM[0136]= 00
00      //X=04  Y=09  => SRAM[0137]= 00
00      //X=04  Y=10  => SRAM[0138]= 00
02      //X=04  Y=11  => SRAM[0139]= 02
02      //X=04  Y=12  => SRAM[0140]= 02
00      //X=04  Y=13  => SRAM[0141]= 00
00      //X=04  Y=14  => SRAM[0142]= 00
00      //X=04  Y=15  => SRAM[0143]= 00
00      //X=04  Y=16  => SRAM[0144]= 00
00      //X=04  Y=17  => SRAM[0145]= 00
00      //X=04  Y=18  => SRAM[0146]= 00
00      //X=04  Y=19  => SRAM[0147]= 00
00      //X=04  Y=20  => SRAM[0148]= 00
00      //X=04  Y=21  => SRAM[0149]= 00
00      //X=04  Y=22  => SRAM[0150]= 00
00      //X=04  Y=23  => SRAM[0151]= 00
00      //X=04  Y=24  => SRAM[0152]= 00
00      //X=04  Y=25  => SRAM[0153]= 00
00      //X=04  Y=26  => SRAM[0154]= 00
00      //X=04  Y=27  => SRAM[0155]= 00
00      //X=04  Y=28  => SRAM[0156]= 00
00      //X=04  Y=29  => SRAM[0157]= 00
00      //X=04  Y=30  => SRAM[0158]= 00
00      //X=04  Y=31  => SRAM[0159]= 00
00      //X=05  Y=00  => SRAM[0160]= 00
00      //X=05  Y=01  => SRAM[0161]= 00
01      //X=05  Y=02  => SRAM[0162]= 01
01      //X=05  Y=03  => SRAM[0163]= 01
01      //X=05  Y=04  => SRAM[0164]= 01
01      //X=05  Y=05  => SRAM[0165]= 01
01      //X=05  Y=06  => SRAM[0166]= 01
00      //X=05  Y=07  => SRAM[0167]= 00
00      //X=05  Y=08  => SRAM[0168]= 00
00      //X=05  Y=09  => SRAM[0169]= 00
02      //X=05  Y=10  => SRAM[0170]= 02
02      //X=05  Y=11  => SRAM[0171]= 02
02      //X=05  Y=12  => SRAM[0172]= 02
02      //X=05  Y=13  => SRAM[0173]= 02
00      //X=05  Y=14  => SRAM[0174]= 00
00      //X=05  Y=15  => SRAM[0175]= 00
00      //X=05  Y=16  => SRAM[0176]= 00
00      //X=05  Y=17  => SRAM[0177]= 00
00      //X=05  Y=18  => SRAM[0178]= 00
00      //X=05  Y=19  => SRAM[0179]= 00
00      //X=05  Y=20  => SRAM[0180]= 00
00      //X=05  Y=21  => SRAM[0181]= 00
00      //X=05  Y=22  => SRAM[0182]= 00
00      //X=05  Y=23  => SRAM[0183]= 00
00      //X=05  Y=24  => SRAM[0184]= 00
00      //X=05  Y=25  => SRAM[0185]= 00
00      //X=05  Y=26  => SRAM[0186]= 00
00      //X=05  Y=27  => SRAM[0187]= 00
00      //X=05  Y=28  => SRAM[0188]= 00
00      //X=05  Y=29  => SRAM[0189]= 00
00      //X=05  Y=30  => SRAM[0190]= 00
00      //X=05  Y=31  => SRAM[0191]= 00
00      //X=06  Y=00  => SRAM[0192]= 00
00      //X=06  Y=01  => SRAM[0193]= 00
00      //X=06  Y=02  => SRAM[0194]= 00
00      //X=06  Y=03  => SRAM[0195]= 00
01      //X=06  Y=04  => SRAM[0196]= 01
01      //X=06  Y=05  => SRAM[0197]= 01
00      //X=06  Y=06  => SRAM[0198]= 00
00      //X=06  Y=07  => SRAM[0199]= 00
00      //X=06  Y=08  => SRAM[0200]= 00
00      //X=06  Y=09  => SRAM[0201]= 00
02      //X=06  Y=10  => SRAM[0202]= 02
00      //X=06  Y=11  => SRAM[0203]= 00
02      //X=06  Y=12  => SRAM[0204]= 02
02      //X=06  Y=13  => SRAM[0205]= 02
02      //X=06  Y=14  => SRAM[0206]= 02
00      //X=06  Y=15  => SRAM[0207]= 00
00      //X=06  Y=16  => SRAM[0208]= 00
00      //X=06  Y=17  => SRAM[0209]= 00
00      //X=06  Y=18  => SRAM[0210]= 00
00      //X=06  Y=19  => SRAM[0211]= 00
00      //X=06  Y=20  => SRAM[0212]= 00
00      //X=06  Y=21  => SRAM[0213]= 00
00      //X=06  Y=22  => SRAM[0214]= 00
00      //X=06  Y=23  => SRAM[0215]= 00
00      //X=06  Y=24  => SRAM[0216]= 00
00      //X=06  Y=25  => SRAM[0217]= 00
00      //X=06  Y=26  => SRAM[0218]= 00
00      //X=06  Y=27  => SRAM[0219]= 00
00      //X=06  Y=28  => SRAM[0220]= 00
00      //X=06  Y=29  => SRAM[0221]= 00
00      //X=06  Y=30  => SRAM[0222]= 00
00      //X=06  Y=31  => SRAM[0223]= 00
00      //X=07  Y=00  => SRAM[0224]= 00
00      //X=07  Y=01  => SRAM[0225]= 00
00      //X=07  Y=02  => SRAM[0226]= 00
00      //X=07  Y=03  => SRAM[0227]= 00
00      //X=07  Y=04  => SRAM[0228]= 00
00      //X=07  Y=05  => SRAM[0229]= 00
00      //X=07  Y=06  => SRAM[0230]= 00
00      //X=07  Y=07  => SRAM[0231]= 00
00      //X=07  Y=08  => SRAM[0232]= 00
00      //X=07  Y=09  => SRAM[0233]= 00
00      //X=07  Y=10  => SRAM[0234]= 00
00      //X=07  Y=11  => SRAM[0235]= 00
00      //X=07  Y=12  => SRAM[0236]= 00
02      //X=07  Y=13  => SRAM[0237]= 02
02      //X=07  Y=14  => SRAM[0238]= 02
02      //X=07  Y=15  => SRAM[0239]= 02
02      //X=07  Y=16  => SRAM[0240]= 02
00      //X=07  Y=17  => SRAM[0241]= 00
00      //X=07  Y=18  => SRAM[0242]= 00
00      //X=07  Y=19  => SRAM[0243]= 00
00      //X=07  Y=20  => SRAM[0244]= 00
00      //X=07  Y=21  => SRAM[0245]= 00
00      //X=07  Y=22  => SRAM[0246]= 00
00      //X=07  Y=23  => SRAM[0247]= 00
00      //X=07  Y=24  => SRAM[0248]= 00
00      //X=07  Y=25  => SRAM[0249]= 00
00      //X=07  Y=26  => SRAM[0250]= 00
00      //X=07  Y=27  => SRAM[0251]= 00
00      //X=07  Y=28  => SRAM[0252]= 00
00      //X=07  Y=29  => SRAM[0253]= 00
00      //X=07  Y=30  => SRAM[0254]= 00
00      //X=07  Y=31  => SRAM[0255]= 00
00      //X=08  Y=00  => SRAM[0256]= 00
00      //X=08  Y=01  => SRAM[0257]= 00
00      //X=08  Y=02  => SRAM[0258]= 00
00      //X=08  Y=03  => SRAM[0259]= 00
00      //X=08  Y=04  => SRAM[0260]= 00
00      //X=08  Y=05  => SRAM[0261]= 00
00      //X=08  Y=06  => SRAM[0262]= 00
00      //X=08  Y=07  => SRAM[0263]= 00
00      //X=08  Y=08  => SRAM[0264]= 00
00      //X=08  Y=09  => SRAM[0265]= 00
00      //X=08  Y=10  => SRAM[0266]= 00
00      //X=08  Y=11  => SRAM[0267]= 00
02      //X=08  Y=12  => SRAM[0268]= 02
02      //X=08  Y=13  => SRAM[0269]= 02
00      //X=08  Y=14  => SRAM[0270]= 00
02      //X=08  Y=15  => SRAM[0271]= 02
02      //X=08  Y=16  => SRAM[0272]= 02
02      //X=08  Y=17  => SRAM[0273]= 02
00      //X=08  Y=18  => SRAM[0274]= 00
00      //X=08  Y=19  => SRAM[0275]= 00
00      //X=08  Y=20  => SRAM[0276]= 00
00      //X=08  Y=21  => SRAM[0277]= 00
00      //X=08  Y=22  => SRAM[0278]= 00
00      //X=08  Y=23  => SRAM[0279]= 00
00      //X=08  Y=24  => SRAM[0280]= 00
00      //X=08  Y=25  => SRAM[0281]= 00
00      //X=08  Y=26  => SRAM[0282]= 00
00      //X=08  Y=27  => SRAM[0283]= 00
00      //X=08  Y=28  => SRAM[0284]= 00
00      //X=08  Y=29  => SRAM[0285]= 00
00      //X=08  Y=30  => SRAM[0286]= 00
00      //X=08  Y=31  => SRAM[0287]= 00
00      //X=09  Y=00  => SRAM[0288]= 00
00      //X=09  Y=01  => SRAM[0289]= 00
00      //X=09  Y=02  => SRAM[0290]= 00
00      //X=09  Y=03  => SRAM[0291]= 00
00      //X=09  Y=04  => SRAM[0292]= 00
00      //X=09  Y=05  => SRAM[0293]= 00
00      //X=09  Y=06  => SRAM[0294]= 00
00      //X=09  Y=07  => SRAM[0295]= 00
00      //X=09  Y=08  => SRAM[0296]= 00
00      //X=09  Y=09  => SRAM[0297]= 00
00      //X=09  Y=10  => SRAM[0298]= 00
00      //X=09  Y=11  => SRAM[0299]= 00
00      //X=09  Y=12  => SRAM[0300]= 00
00      //X=09  Y=13  => SRAM[0301]= 00
00      //X=09  Y=14  => SRAM[0302]= 00
02      //X=09  Y=15  => SRAM[0303]= 02
02      //X=09  Y=16  => SRAM[0304]= 02
00      //X=09  Y=17  => SRAM[0305]= 00
00      //X=09  Y=18  => SRAM[0306]= 00
00      //X=09  Y=19  => SRAM[0307]= 00
00      //X=09  Y=20  => SRAM[0308]= 00
00      //X=09  Y=21  => SRAM[0309]= 00
00      //X=09  Y=22  => SRAM[0310]= 00
00      //X=09  Y=23  => SRAM[0311]= 00
00      //X=09  Y=24  => SRAM[0312]= 00
00      //X=09  Y=25  => SRAM[0313]= 00
00      //X=09  Y=26  => SRAM[0314]= 00
00      //X=09  Y=27  => SRAM[0315]= 00
00      //X=09  Y=28  => SRAM[0316]= 00
00      //X=09  Y=29  => SRAM[0317]= 00
00      //X=09  Y=30  => SRAM[0318]= 00
00      //X=09  Y=31  => SRAM[0319]= 00
00      //X=10  Y=00  => SRAM[0320]= 00
00      //X=10  Y=01  => SRAM[0321]= 00
00      //X=10  Y=02  => SRAM[0322]= 00
00      //X=10  Y=03  => SRAM[0323]= 00
00      //X=10  Y=04  => SRAM[0324]= 00
00      //X=10  Y=05  => SRAM[0325]= 00
00      //X=10  Y=06  => SRAM[0326]= 00
00      //X=10  Y=07  => SRAM[0327]= 00
00      //X=10  Y=08  => SRAM[0328]= 00
00      //X=10  Y=09  => SRAM[0329]= 00
00      //X=10  Y=10  => SRAM[0330]= 00
00      //X=10  Y=11  => SRAM[0331]= 00
00      //X=10  Y=12  => SRAM[0332]= 00
00      //X=10  Y=13  => SRAM[0333]= 00
00      //X=10  Y=14  => SRAM[0334]= 00
00      //X=10  Y=15  => SRAM[0335]= 00
00      //X=10  Y=16  => SRAM[0336]= 00
00      //X=10  Y=17  => SRAM[0337]= 00
00      //X=10  Y=18  => SRAM[0338]= 00
00      //X=10  Y=19  => SRAM[0339]= 00
00      //X=10  Y=20  => SRAM[0340]= 00
00      //X=10  Y=21  => SRAM[0341]= 00
00      //X=10  Y=22  => SRAM[0342]= 00
03      //X=10  Y=23  => SRAM[0343]= 03
03      //X=10  Y=24  => SRAM[0344]= 03
03      //X=10  Y=25  => SRAM[0345]= 03
03      //X=10  Y=26  => SRAM[0346]= 03
00      //X=10  Y=27  => SRAM[0347]= 00
00      //X=10  Y=28  => SRAM[0348]= 00
00      //X=10  Y=29  => SRAM[0349]= 00
00      //X=10  Y=30  => SRAM[0350]= 00
00      //X=10  Y=31  => SRAM[0351]= 00
00      //X=11  Y=00  => SRAM[0352]= 00
00      //X=11  Y=01  => SRAM[0353]= 00
00      //X=11  Y=02  => SRAM[0354]= 00
00      //X=11  Y=03  => SRAM[0355]= 00
00      //X=11  Y=04  => SRAM[0356]= 00
04      //X=11  Y=05  => SRAM[0357]= 04
00      //X=11  Y=06  => SRAM[0358]= 00
00      //X=11  Y=07  => SRAM[0359]= 00
00      //X=11  Y=08  => SRAM[0360]= 00
00      //X=11  Y=09  => SRAM[0361]= 00
00      //X=11  Y=10  => SRAM[0362]= 00
00      //X=11  Y=11  => SRAM[0363]= 00
00      //X=11  Y=12  => SRAM[0364]= 00
00      //X=11  Y=13  => SRAM[0365]= 00
00      //X=11  Y=14  => SRAM[0366]= 00
00      //X=11  Y=15  => SRAM[0367]= 00
00      //X=11  Y=16  => SRAM[0368]= 00
00      //X=11  Y=17  => SRAM[0369]= 00
00      //X=11  Y=18  => SRAM[0370]= 00
00      //X=11  Y=19  => SRAM[0371]= 00
00      //X=11  Y=20  => SRAM[0372]= 00
03      //X=11  Y=21  => SRAM[0373]= 03
03      //X=11  Y=22  => SRAM[0374]= 03
03      //X=11  Y=23  => SRAM[0375]= 03
00      //X=11  Y=24  => SRAM[0376]= 00
00      //X=11  Y=25  => SRAM[0377]= 00
03      //X=11  Y=26  => SRAM[0378]= 03
03      //X=11  Y=27  => SRAM[0379]= 03
03      //X=11  Y=28  => SRAM[0380]= 03
00      //X=11  Y=29  => SRAM[0381]= 00
00      //X=11  Y=30  => SRAM[0382]= 00
00      //X=11  Y=31  => SRAM[0383]= 00
00      //X=12  Y=00  => SRAM[0384]= 00
00      //X=12  Y=01  => SRAM[0385]= 00
00      //X=12  Y=02  => SRAM[0386]= 00
00      //X=12  Y=03  => SRAM[0387]= 00
04      //X=12  Y=04  => SRAM[0388]= 04
04      //X=12  Y=05  => SRAM[0389]= 04
04      //X=12  Y=06  => SRAM[0390]= 04
00      //X=12  Y=07  => SRAM[0391]= 00
00      //X=12  Y=08  => SRAM[0392]= 00
00      //X=12  Y=09  => SRAM[0393]= 00
00      //X=12  Y=10  => SRAM[0394]= 00
00      //X=12  Y=11  => SRAM[0395]= 00
00      //X=12  Y=12  => SRAM[0396]= 00
00      //X=12  Y=13  => SRAM[0397]= 00
00      //X=12  Y=14  => SRAM[0398]= 00
00      //X=12  Y=15  => SRAM[0399]= 00
00      //X=12  Y=16  => SRAM[0400]= 00
00      //X=12  Y=17  => SRAM[0401]= 00
00      //X=12  Y=18  => SRAM[0402]= 00
00      //X=12  Y=19  => SRAM[0403]= 00
00      //X=12  Y=20  => SRAM[0404]= 00
03      //X=12  Y=21  => SRAM[0405]= 03
00      //X=12  Y=22  => SRAM[0406]= 00
00      //X=12  Y=23  => SRAM[0407]= 00
00      //X=12  Y=24  => SRAM[0408]= 00
00      //X=12  Y=25  => SRAM[0409]= 00
00      //X=12  Y=26  => SRAM[0410]= 00
00      //X=12  Y=27  => SRAM[0411]= 00
03      //X=12  Y=28  => SRAM[0412]= 03
00      //X=12  Y=29  => SRAM[0413]= 00
00      //X=12  Y=30  => SRAM[0414]= 00
00      //X=12  Y=31  => SRAM[0415]= 00
00      //X=13  Y=00  => SRAM[0416]= 00
00      //X=13  Y=01  => SRAM[0417]= 00
00      //X=13  Y=02  => SRAM[0418]= 00
00      //X=13  Y=03  => SRAM[0419]= 00
00      //X=13  Y=04  => SRAM[0420]= 00
04      //X=13  Y=05  => SRAM[0421]= 04
04      //X=13  Y=06  => SRAM[0422]= 04
04      //X=13  Y=07  => SRAM[0423]= 04
00      //X=13  Y=08  => SRAM[0424]= 00
00      //X=13  Y=09  => SRAM[0425]= 00
00      //X=13  Y=10  => SRAM[0426]= 00
00      //X=13  Y=11  => SRAM[0427]= 00
00      //X=13  Y=12  => SRAM[0428]= 00
00      //X=13  Y=13  => SRAM[0429]= 00
00      //X=13  Y=14  => SRAM[0430]= 00
00      //X=13  Y=15  => SRAM[0431]= 00
00      //X=13  Y=16  => SRAM[0432]= 00
00      //X=13  Y=17  => SRAM[0433]= 00
00      //X=13  Y=18  => SRAM[0434]= 00
00      //X=13  Y=19  => SRAM[0435]= 00
03      //X=13  Y=20  => SRAM[0436]= 03
03      //X=13  Y=21  => SRAM[0437]= 03
00      //X=13  Y=22  => SRAM[0438]= 00
00      //X=13  Y=23  => SRAM[0439]= 00
00      //X=13  Y=24  => SRAM[0440]= 00
00      //X=13  Y=25  => SRAM[0441]= 00
00      //X=13  Y=26  => SRAM[0442]= 00
00      //X=13  Y=27  => SRAM[0443]= 00
03      //X=13  Y=28  => SRAM[0444]= 03
03      //X=13  Y=29  => SRAM[0445]= 03
00      //X=13  Y=30  => SRAM[0446]= 00
00      //X=13  Y=31  => SRAM[0447]= 00
00      //X=14  Y=00  => SRAM[0448]= 00
00      //X=14  Y=01  => SRAM[0449]= 00
00      //X=14  Y=02  => SRAM[0450]= 00
00      //X=14  Y=03  => SRAM[0451]= 00
00      //X=14  Y=04  => SRAM[0452]= 00
04      //X=14  Y=05  => SRAM[0453]= 04
04      //X=14  Y=06  => SRAM[0454]= 04
04      //X=14  Y=07  => SRAM[0455]= 04
04      //X=14  Y=08  => SRAM[0456]= 04
00      //X=14  Y=09  => SRAM[0457]= 00
00      //X=14  Y=10  => SRAM[0458]= 00
04      //X=14  Y=11  => SRAM[0459]= 04
00      //X=14  Y=12  => SRAM[0460]= 00
00      //X=14  Y=13  => SRAM[0461]= 00
00      //X=14  Y=14  => SRAM[0462]= 00
00      //X=14  Y=15  => SRAM[0463]= 00
00      //X=14  Y=16  => SRAM[0464]= 00
00      //X=14  Y=17  => SRAM[0465]= 00
00      //X=14  Y=18  => SRAM[0466]= 00
00      //X=14  Y=19  => SRAM[0467]= 00
03      //X=14  Y=20  => SRAM[0468]= 03
00      //X=14  Y=21  => SRAM[0469]= 00
00      //X=14  Y=22  => SRAM[0470]= 00
00      //X=14  Y=23  => SRAM[0471]= 00
00      //X=14  Y=24  => SRAM[0472]= 00
00      //X=14  Y=25  => SRAM[0473]= 00
00      //X=14  Y=26  => SRAM[0474]= 00
00      //X=14  Y=27  => SRAM[0475]= 00
00      //X=14  Y=28  => SRAM[0476]= 00
03      //X=14  Y=29  => SRAM[0477]= 03
00      //X=14  Y=30  => SRAM[0478]= 00
00      //X=14  Y=31  => SRAM[0479]= 00
00      //X=15  Y=00  => SRAM[0480]= 00
00      //X=15  Y=01  => SRAM[0481]= 00
04      //X=15  Y=02  => SRAM[0482]= 04
00      //X=15  Y=03  => SRAM[0483]= 00
04      //X=15  Y=04  => SRAM[0484]= 04
04      //X=15  Y=05  => SRAM[0485]= 04
04      //X=15  Y=06  => SRAM[0486]= 04
04      //X=15  Y=07  => SRAM[0487]= 04
04      //X=15  Y=08  => SRAM[0488]= 04
04      //X=15  Y=09  => SRAM[0489]= 04
04      //X=15  Y=10  => SRAM[0490]= 04
04      //X=15  Y=11  => SRAM[0491]= 04
04      //X=15  Y=12  => SRAM[0492]= 04
00      //X=15  Y=13  => SRAM[0493]= 00
00      //X=15  Y=14  => SRAM[0494]= 00
00      //X=15  Y=15  => SRAM[0495]= 00
00      //X=15  Y=16  => SRAM[0496]= 00
00      //X=15  Y=17  => SRAM[0497]= 00
00      //X=15  Y=18  => SRAM[0498]= 00
00      //X=15  Y=19  => SRAM[0499]= 00
03      //X=15  Y=20  => SRAM[0500]= 03
00      //X=15  Y=21  => SRAM[0501]= 00
00      //X=15  Y=22  => SRAM[0502]= 00
00      //X=15  Y=23  => SRAM[0503]= 00
00      //X=15  Y=24  => SRAM[0504]= 00
00      //X=15  Y=25  => SRAM[0505]= 00
00      //X=15  Y=26  => SRAM[0506]= 00
00      //X=15  Y=27  => SRAM[0507]= 00
00      //X=15  Y=28  => SRAM[0508]= 00
03      //X=15  Y=29  => SRAM[0509]= 03
00      //X=15  Y=30  => SRAM[0510]= 00
00      //X=15  Y=31  => SRAM[0511]= 00
00      //X=16  Y=00  => SRAM[0512]= 00
04      //X=16  Y=01  => SRAM[0513]= 04
04      //X=16  Y=02  => SRAM[0514]= 04
04      //X=16  Y=03  => SRAM[0515]= 04
04      //X=16  Y=04  => SRAM[0516]= 04
00      //X=16  Y=05  => SRAM[0517]= 00
00      //X=16  Y=06  => SRAM[0518]= 00
04      //X=16  Y=07  => SRAM[0519]= 04
04      //X=16  Y=08  => SRAM[0520]= 04
04      //X=16  Y=09  => SRAM[0521]= 04
00      //X=16  Y=10  => SRAM[0522]= 00
00      //X=16  Y=11  => SRAM[0523]= 00
04      //X=16  Y=12  => SRAM[0524]= 04
00      //X=16  Y=13  => SRAM[0525]= 00
00      //X=16  Y=14  => SRAM[0526]= 00
00      //X=16  Y=15  => SRAM[0527]= 00
00      //X=16  Y=16  => SRAM[0528]= 00
00      //X=16  Y=17  => SRAM[0529]= 00
00      //X=16  Y=18  => SRAM[0530]= 00
00      //X=16  Y=19  => SRAM[0531]= 00
03      //X=16  Y=20  => SRAM[0532]= 03
03      //X=16  Y=21  => SRAM[0533]= 03
00      //X=16  Y=22  => SRAM[0534]= 00
00      //X=16  Y=23  => SRAM[0535]= 00
00      //X=16  Y=24  => SRAM[0536]= 00
00      //X=16  Y=25  => SRAM[0537]= 00
00      //X=16  Y=26  => SRAM[0538]= 00
00      //X=16  Y=27  => SRAM[0539]= 00
03      //X=16  Y=28  => SRAM[0540]= 03
03      //X=16  Y=29  => SRAM[0541]= 03
00      //X=16  Y=30  => SRAM[0542]= 00
00      //X=16  Y=31  => SRAM[0543]= 00
00      //X=17  Y=00  => SRAM[0544]= 00
04      //X=17  Y=01  => SRAM[0545]= 04
04      //X=17  Y=02  => SRAM[0546]= 04
04      //X=17  Y=03  => SRAM[0547]= 04
04      //X=17  Y=04  => SRAM[0548]= 04
00      //X=17  Y=05  => SRAM[0549]= 00
00      //X=17  Y=06  => SRAM[0550]= 00
00      //X=17  Y=07  => SRAM[0551]= 00
04      //X=17  Y=08  => SRAM[0552]= 04
00      //X=17  Y=09  => SRAM[0553]= 00
00      //X=17  Y=10  => SRAM[0554]= 00
00      //X=17  Y=11  => SRAM[0555]= 00
00      //X=17  Y=12  => SRAM[0556]= 00
00      //X=17  Y=13  => SRAM[0557]= 00
00      //X=17  Y=14  => SRAM[0558]= 00
00      //X=17  Y=15  => SRAM[0559]= 00
