33      // Result 54, real part of candidate = 3, imag part of candidate = 3    
41      // Result 55, real part of candidate = 4, imag part of candidate = 1    
42      // Result 56, real part of candidate = 4, imag part of candidate = 2    
43      // Result 57, real part of candidate = 4, imag part of candidate = 3    
44      // Result 58, real part of candidate = 4, imag part of candidate = 4    
45      // Result 59, real part of candidate = 4, imag part of candidate = 5    
51      // Result 60, real part of candidate = 5, imag part of candidate = 1    
52      // Result 61, real part of candidate = 5, imag part of candidate = 2    
53      // Result 62, real part of candidate = 5, imag part of candidate = 3    
54      // Result 63, real part of candidate = 5, imag part of candidate = 4    
55      // Result 64, real part of candidate = 5, imag part of candidate = 5    
61      // Result 65, real part of candidate = 6, imag part of candidate = 1    
62      // Result 66, real part of candidate = 6, imag part of candidate = 2    
63      // Result 67, real part of candidate = 6, imag part of candidate = 3    
64      // Result 68, real part of candidate = 6, imag part of candidate = 4    
65      // Result 69, real part of candidate = 6, imag part of candidate = 5    
66      // Result 70, real part of candidate = 6, imag part of candidate = 6    
71      // Result 71, real part of candidate = 7, imag part of candidate = 1    
72      // Result 72, real part of candidate = 7, imag part of candidate = 2    
73      // Result 73, real part of candidate = 7, imag part of candidate = 3    
74      // Result 74, real part of candidate = 7, imag part of candidate = 4    
75      // Result 75, real part of candidate = 7, imag part of candidate = 5    
81      // Result 76, real part of candidate = 8, imag part of candidate = 1    
82      // Result 77, real part of candidate = 8, imag part of candidate = 2    
83      // Result 78, real part of candidate = 8, imag part of candidate = 3    
84      // Result 79, real part of candidate = 8, imag part of candidate = 4    
85      // Result 80, real part of candidate = 8, imag part of candidate = 5    
81      // Result 81, real part of candidate = 8, imag part of candidate = 1    
47      // Result 82, real part of candidate = 4, imag part of candidate = 7    
56      // Result 83, real part of candidate = 5, imag part of candidate = 6    
57      // Result 84, real part of candidate = 5, imag part of candidate = 7    
58      // Result 85, real part of candidate = 5, imag part of candidate = 8    
65      // Result 86, real part of candidate = 6, imag part of candidate = 5    
66      // Result 87, real part of candidate = 6, imag part of candidate = 6    
67      // Result 88, real part of candidate = 6, imag part of candidate = 7    
68      // Result 89, real part of candidate = 6, imag part of candidate = 8    
76      // Result 90, real part of candidate = 7, imag part of candidate = 6    
77      // Result 91, real part of candidate = 7, imag part of candidate = 7    
78      // Result 92, real part of candidate = 7, imag part of candidate = 8    
87      // Result 93, real part of candidate = 8, imag part of candidate = 7    
11      // Result 94, real part of candidate = 1, imag part of candidate = 1    
12      // Result 95, real part of candidate = 1, imag part of candidate = 2    
13      // Result 96, real part of candidate = 1, imag part of candidate = 3    
14      // Result 97, real part of candidate = 1, imag part of candidate = 4    
15      // Result 98, real part of candidate = 1, imag part of candidate = 5    
21      // Result 99, real part of candidate = 2, imag part of candidate = 1    
22      // Result 100, real part of candidate = 2, imag part of candidate = 2    
23      // Result 101, real part of candidate = 2, imag part of candidate = 3    
24      // Result 102, real part of candidate = 2, imag part of candidate = 4    
25      // Result 103, real part of candidate = 2, imag part of candidate = 5    
31      // Result 104, real part of candidate = 3, imag part of candidate = 1    
32      // Result 105, real part of candidate = 3, imag part of candidate = 2    
33      // Result 106, real part of candidate = 3, imag part of candidate = 3    
34      // Result 107, real part of candidate = 3, imag part of candidate = 4    
35      // Result 108, real part of candidate = 3, imag part of candidate = 5    
41      // Result 109, real part of candidate = 4, imag part of candidate = 1    
42      // Result 110, real part of candidate = 4, imag part of candidate = 2    
43      // Result 111, real part of candidate = 4, imag part of candidate = 3    
44      // Result 112, real part of candidate = 4, imag part of candidate = 4    
51      // Result 113, real part of candidate = 5, imag part of candidate = 1    
57      // Result 114, real part of candidate = 5, imag part of candidate = 7    
65      // Result 115, real part of candidate = 6, imag part of candidate = 5    
66      // Result 116, real part of candidate = 6, imag part of candidate = 6    
67      // Result 117, real part of candidate = 6, imag part of candidate = 7    
68      // Result 118, real part of candidate = 6, imag part of candidate = 8    
74      // Result 119, real part of candidate = 7, imag part of candidate = 4    
75      // Result 120, real part of candidate = 7, imag part of candidate = 5    
76      // Result 121, real part of candidate = 7, imag part of candidate = 6    
77      // Result 122, real part of candidate = 7, imag part of candidate = 7    
78      // Result 123, real part of candidate = 7, imag part of candidate = 8    
84      // Result 124, real part of candidate = 8, imag part of candidate = 4    
85      // Result 125, real part of candidate = 8, imag part of candidate = 5    
86      // Result 126, real part of candidate = 8, imag part of candidate = 6    
87      // Result 127, real part of candidate = 8, imag part of candidate = 7    
88      // Result 128, real part of candidate = 8, imag part of candidate = 8    
53      // Result 129, real part of candidate = 5, imag part of candidate = 3    
62      // Result 130, real part of candidate = 6, imag part of candidate = 2    
63      // Result 131, real part of candidate = 6, imag part of candidate = 3    
64      // Result 132, real part of candidate = 6, imag part of candidate = 4    
71      // Result 133, real part of candidate = 7, imag part of candidate = 1    
72      // Result 134, real part of candidate = 7, imag part of candidate = 2    
73      // Result 135, real part of candidate = 7, imag part of candidate = 3    
74      // Result 136, real part of candidate = 7, imag part of candidate = 4    
75      // Result 137, real part of candidate = 7, imag part of candidate = 5    
82      // Result 138, real part of candidate = 8, imag part of candidate = 2    
83      // Result 139, real part of candidate = 8, imag part of candidate = 3    
84      // Result 140, real part of candidate = 8, imag part of candidate = 4    
65      // Result 141, real part of candidate = 6, imag part of candidate = 5    
74      // Result 142, real part of candidate = 7, imag part of candidate = 4    
75      // Result 143, real part of candidate = 7, imag part of candidate = 5    
76      // Result 144, real part of candidate = 7, imag part of candidate = 6    
83      // Result 145, real part of candidate = 8, imag part of candidate = 3    
84      // Result 146, real part of candidate = 8, imag part of candidate = 4    
85      // Result 147, real part of candidate = 8, imag part of candidate = 5    
86      // Result 148, real part of candidate = 8, imag part of candidate = 6    
87      // Result 149, real part of candidate = 8, imag part of candidate = 7    
17      // Result 150, real part of candidate = 1, imag part of candidate = 7    
26      // Result 151, real part of candidate = 2, imag part of candidate = 6    
27      // Result 152, real part of candidate = 2, imag part of candidate = 7    
28      // Result 153, real part of candidate = 2, imag part of candidate = 8    
35      // Result 154, real part of candidate = 3, imag part of candidate = 5    
36      // Result 155, real part of candidate = 3, imag part of candidate = 6    
37      // Result 156, real part of candidate = 3, imag part of candidate = 7    
38      // Result 157, real part of candidate = 3, imag part of candidate = 8    
46      // Result 158, real part of candidate = 4, imag part of candidate = 6    
47      // Result 159, real part of candidate = 4, imag part of candidate = 7    
48      // Result 160, real part of candidate = 4, imag part of candidate = 8    
57      // Result 161, real part of candidate = 5, imag part of candidate = 7    
81      // Result 162, real part of candidate = 8, imag part of candidate = 1    
77      // Result 163, real part of candidate = 7, imag part of candidate = 7    
86      // Result 164, real part of candidate = 8, imag part of candidate = 6    
87      // Result 165, real part of candidate = 8, imag part of candidate = 7    
88      // Result 166, real part of candidate = 8, imag part of candidate = 8    
16      // Result 167, real part of candidate = 1, imag part of candidate = 6    
17      // Result 168, real part of candidate = 1, imag part of candidate = 7    
18      // Result 169, real part of candidate = 1, imag part of candidate = 8    
25      // Result 170, real part of candidate = 2, imag part of candidate = 5    
26      // Result 171, real part of candidate = 2, imag part of candidate = 6    
27      // Result 172, real part of candidate = 2, imag part of candidate = 7    
28      // Result 173, real part of candidate = 2, imag part of candidate = 8    
36      // Result 174, real part of candidate = 3, imag part of candidate = 6    
37      // Result 175, real part of candidate = 3, imag part of candidate = 7    
38      // Result 176, real part of candidate = 3, imag part of candidate = 8    
47      // Result 177, real part of candidate = 4, imag part of candidate = 7    
54      // Result 178, real part of candidate = 5, imag part of candidate = 4    
63      // Result 179, real part of candidate = 6, imag part of candidate = 3    
64      // Result 180, real part of candidate = 6, imag part of candidate = 4    
65      // Result 181, real part of candidate = 6, imag part of candidate = 5    
72      // Result 182, real part of candidate = 7, imag part of candidate = 2    
73      // Result 183, real part of candidate = 7, imag part of candidate = 3    
74      // Result 184, real part of candidate = 7, imag part of candidate = 4    
75      // Result 185, real part of candidate = 7, imag part of candidate = 5    
76      // Result 186, real part of candidate = 7, imag part of candidate = 6    
83      // Result 187, real part of candidate = 8, imag part of candidate = 3    
84      // Result 188, real part of candidate = 8, imag part of candidate = 4    
85      // Result 189, real part of candidate = 8, imag part of candidate = 5    
45      // Result 190, real part of candidate = 4, imag part of candidate = 5    
54      // Result 191, real part of candidate = 5, imag part of candidate = 4    
55      // Result 192, real part of candidate = 5, imag part of candidate = 5    
56      // Result 193, real part of candidate = 5, imag part of candidate = 6    
63      // Result 194, real part of candidate = 6, imag part of candidate = 3    
64      // Result 195, real part of candidate = 6, imag part of candidate = 4    
65      // Result 196, real part of candidate = 6, imag part of candidate = 5    
66      // Result 197, real part of candidate = 6, imag part of candidate = 6    
67      // Result 198, real part of candidate = 6, imag part of candidate = 7    
74      // Result 199, real part of candidate = 7, imag part of candidate = 4    
75      // Result 200, real part of candidate = 7, imag part of candidate = 5    
76      // Result 201, real part of candidate = 7, imag part of candidate = 6    
85      // Result 202, real part of candidate = 8, imag part of candidate = 5    
73      // Result 203, real part of candidate = 7, imag part of candidate = 3    
82      // Result 204, real part of candidate = 8, imag part of candidate = 2    
83      // Result 205, real part of candidate = 8, imag part of candidate = 3    
84      // Result 206, real part of candidate = 8, imag part of candidate = 4    
41      // Result 207, real part of candidate = 4, imag part of candidate = 1    
51      // Result 208, real part of candidate = 5, imag part of candidate = 1    
52      // Result 209, real part of candidate = 5, imag part of candidate = 2    
61      // Result 210, real part of candidate = 6, imag part of candidate = 1    
62      // Result 211, real part of candidate = 6, imag part of candidate = 2    
63      // Result 212, real part of candidate = 6, imag part of candidate = 3    
71      // Result 213, real part of candidate = 7, imag part of candidate = 1    
72      // Result 214, real part of candidate = 7, imag part of candidate = 2    
81      // Result 215, real part of candidate = 8, imag part of candidate = 1    
53      // Result 216, real part of candidate = 5, imag part of candidate = 3    
62      // Result 217, real part of candidate = 6, imag part of candidate = 2    
63      // Result 218, real part of candidate = 6, imag part of candidate = 3    
64      // Result 219, real part of candidate = 6, imag part of candidate = 4    
71      // Result 220, real part of candidate = 7, imag part of candidate = 1    
72      // Result 221, real part of candidate = 7, imag part of candidate = 2    
73      // Result 222, real part of candidate = 7, imag part of candidate = 3    
74      // Result 223, real part of candidate = 7, imag part of candidate = 4    
75      // Result 224, real part of candidate = 7, imag part of candidate = 5    
82      // Result 225, real part of candidate = 8, imag part of candidate = 2    
83      // Result 226, real part of candidate = 8, imag part of candidate = 3    
84      // Result 227, real part of candidate = 8, imag part of candidate = 4    
68      // Result 228, real part of candidate = 6, imag part of candidate = 8    
77      // Result 229, real part of candidate = 7, imag part of candidate = 7    
78      // Result 230, real part of candidate = 7, imag part of candidate = 8    
88      // Result 231, real part of candidate = 8, imag part of candidate = 8    
12      // Result 232, real part of candidate = 1, imag part of candidate = 2    
21      // Result 233, real part of candidate = 2, imag part of candidate = 1    
22      // Result 234, real part of candidate = 2, imag part of candidate = 2    
23      // Result 235, real part of candidate = 2, imag part of candidate = 3    
31      // Result 236, real part of candidate = 3, imag part of candidate = 1    
32      // Result 237, real part of candidate = 3, imag part of candidate = 2    
33      // Result 238, real part of candidate = 3, imag part of candidate = 3    
34      // Result 239, real part of candidate = 3, imag part of candidate = 4    
41      // Result 240, real part of candidate = 4, imag part of candidate = 1    
42      // Result 241, real part of candidate = 4, imag part of candidate = 2    
43      // Result 242, real part of candidate = 4, imag part of candidate = 3    
52      // Result 243, real part of candidate = 5, imag part of candidate = 2    
12      // Result 244, real part of candidate = 1, imag part of candidate = 2    
13      // Result 245, real part of candidate = 1, imag part of candidate = 3    
14      // Result 246, real part of candidate = 1, imag part of candidate = 4    
21      // Result 247, real part of candidate = 2, imag part of candidate = 1    
22      // Result 248, real part of candidate = 2, imag part of candidate = 2    
23      // Result 249, real part of candidate = 2, imag part of candidate = 3    
24      // Result 250, real part of candidate = 2, imag part of candidate = 4    
25      // Result 251, real part of candidate = 2, imag part of candidate = 5    
32      // Result 252, real part of candidate = 3, imag part of candidate = 2    
33      // Result 253, real part of candidate = 3, imag part of candidate = 3    
34      // Result 254, real part of candidate = 3, imag part of candidate = 4    
43      // Result 255, real part of candidate = 4, imag part of candidate = 3    
12      // Result 256, real part of candidate = 1, imag part of candidate = 2    
13      // Result 257, real part of candidate = 1, imag part of candidate = 3    
14      // Result 258, real part of candidate = 1, imag part of candidate = 4    
23      // Result 259, real part of candidate = 2, imag part of candidate = 3    
31      // Result 260, real part of candidate = 3, imag part of candidate = 1    
41      // Result 261, real part of candidate = 4, imag part of candidate = 1    
42      // Result 262, real part of candidate = 4, imag part of candidate = 2    
51      // Result 263, real part of candidate = 5, imag part of candidate = 1    
45      // Result 264, real part of candidate = 4, imag part of candidate = 5    
54      // Result 265, real part of candidate = 5, imag part of candidate = 4    
55      // Result 266, real part of candidate = 5, imag part of candidate = 5    
56      // Result 267, real part of candidate = 5, imag part of candidate = 6    
63      // Result 268, real part of candidate = 6, imag part of candidate = 3    
64      // Result 269, real part of candidate = 6, imag part of candidate = 4    
65      // Result 270, real part of candidate = 6, imag part of candidate = 5    
66      // Result 271, real part of candidate = 6, imag part of candidate = 6    
67      // Result 272, real part of candidate = 6, imag part of candidate = 7    
74      // Result 273, real part of candidate = 7, imag part of candidate = 4    
75      // Result 274, real part of candidate = 7, imag part of candidate = 5    
76      // Result 275, real part of candidate = 7, imag part of candidate = 6    
85      // Result 276, real part of candidate = 8, imag part of candidate = 5    
17      // Result 277, real part of candidate = 1, imag part of candidate = 7    
18      // Result 278, real part of candidate = 1, imag part of candidate = 8    
26      // Result 279, real part of candidate = 2, imag part of candidate = 6    
27      // Result 280, real part of candidate = 2, imag part of candidate = 7    
28      // Result 281, real part of candidate = 2, imag part of candidate = 8    
37      // Result 282, real part of candidate = 3, imag part of candidate = 7    
38      // Result 283, real part of candidate = 3, imag part of candidate = 8    
48      // Result 284, real part of candidate = 4, imag part of candidate = 8    
48      // Result 285, real part of candidate = 4, imag part of candidate = 8    
57      // Result 286, real part of candidate = 5, imag part of candidate = 7    
58      // Result 287, real part of candidate = 5, imag part of candidate = 8    
68      // Result 288, real part of candidate = 6, imag part of candidate = 8    
16      // Result 289, real part of candidate = 1, imag part of candidate = 6    
17      // Result 290, real part of candidate = 1, imag part of candidate = 7    
18      // Result 291, real part of candidate = 1, imag part of candidate = 8    
25      // Result 292, real part of candidate = 2, imag part of candidate = 5    
26      // Result 293, real part of candidate = 2, imag part of candidate = 6    
27      // Result 294, real part of candidate = 2, imag part of candidate = 7    
28      // Result 295, real part of candidate = 2, imag part of candidate = 8    
36      // Result 296, real part of candidate = 3, imag part of candidate = 6    
37      // Result 297, real part of candidate = 3, imag part of candidate = 7    
38      // Result 298, real part of candidate = 3, imag part of candidate = 8    
47      // Result 299, real part of candidate = 4, imag part of candidate = 7    
12      // Result 300, real part of candidate = 1, imag part of candidate = 2    
13      // Result 301, real part of candidate = 1, imag part of candidate = 3    
14      // Result 302, real part of candidate = 1, imag part of candidate = 4    
21      // Result 303, real part of candidate = 2, imag part of candidate = 1    
22      // Result 304, real part of candidate = 2, imag part of candidate = 2    
23      // Result 305, real part of candidate = 2, imag part of candidate = 3    
24      // Result 306, real part of candidate = 2, imag part of candidate = 4    
25      // Result 307, real part of candidate = 2, imag part of candidate = 5    
32      // Result 308, real part of candidate = 3, imag part of candidate = 2    
33      // Result 309, real part of candidate = 3, imag part of candidate = 3    
34      // Result 310, real part of candidate = 3, imag part of candidate = 4    
43      // Result 311, real part of candidate = 4, imag part of candidate = 3    
42      // Result 312, real part of candidate = 4, imag part of candidate = 2    
51      // Result 313, real part of candidate = 5, imag part of candidate = 1    
52      // Result 314, real part of candidate = 5, imag part of candidate = 2    
53      // Result 315, real part of candidate = 5, imag part of candidate = 3    
61      // Result 316, real part of candidate = 6, imag part of candidate = 1    
62      // Result 317, real part of candidate = 6, imag part of candidate = 2    
63      // Result 318, real part of candidate = 6, imag part of candidate = 3    
64      // Result 319, real part of candidate = 6, imag part of candidate = 4    
71      // Result 320, real part of candidate = 7, imag part of candidate = 1    
72      // Result 321, real part of candidate = 7, imag part of candidate = 2    
73      // Result 322, real part of candidate = 7, imag part of candidate = 3    
82      // Result 323, real part of candidate = 8, imag part of candidate = 2    
66      // Result 324, real part of candidate = 6, imag part of candidate = 6    
75      // Result 325, real part of candidate = 7, imag part of candidate = 5    
76      // Result 326, real part of candidate = 7, imag part of candidate = 6    
77      // Result 327, real part of candidate = 7, imag part of candidate = 7    
84      // Result 328, real part of candidate = 8, imag part of candidate = 4    
85      // Result 329, real part of candidate = 8, imag part of candidate = 5    
86      // Result 330, real part of candidate = 8, imag part of candidate = 6    
87      // Result 331, real part of candidate = 8, imag part of candidate = 7    
88      // Result 332, real part of candidate = 8, imag part of candidate = 8    
68      // Result 333, real part of candidate = 6, imag part of candidate = 8    
77      // Result 334, real part of candidate = 7, imag part of candidate = 7    
78      // Result 335, real part of candidate = 7, imag part of candidate = 8    
86      // Result 336, real part of candidate = 8, imag part of candidate = 6    
87      // Result 337, real part of candidate = 8, imag part of candidate = 7    
88      // Result 338, real part of candidate = 8, imag part of candidate = 8    
18      // Result 339, real part of candidate = 1, imag part of candidate = 8    
27      // Result 340, real part of candidate = 2, imag part of candidate = 7    
28      // Result 341, real part of candidate = 2, imag part of candidate = 8    
38      // Result 342, real part of candidate = 3, imag part of candidate = 8    
21      // Result 343, real part of candidate = 2, imag part of candidate = 1    
31      // Result 344, real part of candidate = 3, imag part of candidate = 1    
32      // Result 345, real part of candidate = 3, imag part of candidate = 2    
41      // Result 346, real part of candidate = 4, imag part of candidate = 1    
64      // Result 347, real part of candidate = 6, imag part of candidate = 4    
73      // Result 348, real part of candidate = 7, imag part of candidate = 3    
74      // Result 349, real part of candidate = 7, imag part of candidate = 4    
75      // Result 350, real part of candidate = 7, imag part of candidate = 5    
82      // Result 351, real part of candidate = 8, imag part of candidate = 2    
83      // Result 352, real part of candidate = 8, imag part of candidate = 3    
84      // Result 353, real part of candidate = 8, imag part of candidate = 4    
85      // Result 354, real part of candidate = 8, imag part of candidate = 5    
86      // Result 355, real part of candidate = 8, imag part of candidate = 6    
11      // Result 356, real part of candidate = 1, imag part of candidate = 1    
12      // Result 357, real part of candidate = 1, imag part of candidate = 2    
21      // Result 358, real part of candidate = 2, imag part of candidate = 1    
22      // Result 359, real part of candidate = 2, imag part of candidate = 2    
23      // Result 360, real part of candidate = 2, imag part of candidate = 3    
31      // Result 361, real part of candidate = 3, imag part of candidate = 1    
32      // Result 362, real part of candidate = 3, imag part of candidate = 2    
41      // Result 363, real part of candidate = 4, imag part of candidate = 1    
72      // Result 364, real part of candidate = 7, imag part of candidate = 2    
81      // Result 365, real part of candidate = 8, imag part of candidate = 1    
82      // Result 366, real part of candidate = 8, imag part of candidate = 2    
83      // Result 367, real part of candidate = 8, imag part of candidate = 3    
48      // Result 368, real part of candidate = 4, imag part of candidate = 8    
57      // Result 369, real part of candidate = 5, imag part of candidate = 7    
58      // Result 370, real part of candidate = 5, imag part of candidate = 8    
66      // Result 371, real part of candidate = 6, imag part of candidate = 6    
67      // Result 372, real part of candidate = 6, imag part of candidate = 7    
68      // Result 373, real part of candidate = 6, imag part of candidate = 8    
77      // Result 374, real part of candidate = 7, imag part of candidate = 7    
78      // Result 375, real part of candidate = 7, imag part of candidate = 8    
88      // Result 376, real part of candidate = 8, imag part of candidate = 8    
11      // Result 377, real part of candidate = 1, imag part of candidate = 1    
12      // Result 378, real part of candidate = 1, imag part of candidate = 2    
13      // Result 379, real part of candidate = 1, imag part of candidate = 3    
21      // Result 380, real part of candidate = 2, imag part of candidate = 1    
22      // Result 381, real part of candidate = 2, imag part of candidate = 2    
31      // Result 382, real part of candidate = 3, imag part of candidate = 1    
61      // Result 383, real part of candidate = 6, imag part of candidate = 1    
71      // Result 384, real part of candidate = 7, imag part of candidate = 1    
72      // Result 385, real part of candidate = 7, imag part of candidate = 2    
81      // Result 386, real part of candidate = 8, imag part of candidate = 1    
82      // Result 387, real part of candidate = 8, imag part of candidate = 2    
83      // Result 388, real part of candidate = 8, imag part of candidate = 3    
45      // Result 389, real part of candidate = 4, imag part of candidate = 5    
54      // Result 390, real part of candidate = 5, imag part of candidate = 4    
55      // Result 391, real part of candidate = 5, imag part of candidate = 5    
56      // Result 392, real part of candidate = 5, imag part of candidate = 6    
63      // Result 393, real part of candidate = 6, imag part of candidate = 3    
64      // Result 394, real part of candidate = 6, imag part of candidate = 4    
65      // Result 395, real part of candidate = 6, imag part of candidate = 5    
66      // Result 396, real part of candidate = 6, imag part of candidate = 6    
67      // Result 397, real part of candidate = 6, imag part of candidate = 7    
74      // Result 398, real part of candidate = 7, imag part of candidate = 4    
75      // Result 399, real part of candidate = 7, imag part of candidate = 5    
76      // Result 400, real part of candidate = 7, imag part of candidate = 6    
85      // Result 401, real part of candidate = 8, imag part of candidate = 5    
33      // Result 402, real part of candidate = 3, imag part of candidate = 3    
42      // Result 403, real part of candidate = 4, imag part of candidate = 2    
43      // Result 404, real part of candidate = 4, imag part of candidate = 3    
44      // Result 405, real part of candidate = 4, imag part of candidate = 4    
51      // Result 406, real part of candidate = 5, imag part of candidate = 1    
52      // Result 407, real part of candidate = 5, imag part of candidate = 2    
53      // Result 408, real part of candidate = 5, imag part of candidate = 3    
54      // Result 409, real part of candidate = 5, imag part of candidate = 4    
55      // Result 410, real part of candidate = 5, imag part of candidate = 5    
62      // Result 411, real part of candidate = 6, imag part of candidate = 2    
63      // Result 412, real part of candidate = 6, imag part of candidate = 3    
64      // Result 413, real part of candidate = 6, imag part of candidate = 4    
73      // Result 414, real part of candidate = 7, imag part of candidate = 3    
12      // Result 415, real part of candidate = 1, imag part of candidate = 2    
13      // Result 416, real part of candidate = 1, imag part of candidate = 3    
14      // Result 417, real part of candidate = 1, imag part of candidate = 4    
21      // Result 418, real part of candidate = 2, imag part of candidate = 1    
22      // Result 419, real part of candidate = 2, imag part of candidate = 2    
23      // Result 420, real part of candidate = 2, imag part of candidate = 3    
24      // Result 421, real part of candidate = 2, imag part of candidate = 4    
25      // Result 422, real part of candidate = 2, imag part of candidate = 5    
32      // Result 423, real part of candidate = 3, imag part of candidate = 2    
33      // Result 424, real part of candidate = 3, imag part of candidate = 3    
34      // Result 425, real part of candidate = 3, imag part of candidate = 4    
43      // Result 426, real part of candidate = 4, imag part of candidate = 3    
16      // Result 427, real part of candidate = 1, imag part of candidate = 6    
17      // Result 428, real part of candidate = 1, imag part of candidate = 7    
18      // Result 429, real part of candidate = 1, imag part of candidate = 8    
27      // Result 430, real part of candidate = 2, imag part of candidate = 7    
17      // Result 431, real part of candidate = 1, imag part of candidate = 7    
18      // Result 432, real part of candidate = 1, imag part of candidate = 8    
26      // Result 433, real part of candidate = 2, imag part of candidate = 6    
27      // Result 434, real part of candidate = 2, imag part of candidate = 7    
28      // Result 435, real part of candidate = 2, imag part of candidate = 8    
37      // Result 436, real part of candidate = 3, imag part of candidate = 7    
38      // Result 437, real part of candidate = 3, imag part of candidate = 8    
48      // Result 438, real part of candidate = 4, imag part of candidate = 8    
16      // Result 439, real part of candidate = 1, imag part of candidate = 6    
25      // Result 440, real part of candidate = 2, imag part of candidate = 5    
26      // Result 441, real part of candidate = 2, imag part of candidate = 6    
27      // Result 442, real part of candidate = 2, imag part of candidate = 7    
34      // Result 443, real part of candidate = 3, imag part of candidate = 4    
35      // Result 444, real part of candidate = 3, imag part of candidate = 5    
36      // Result 445, real part of candidate = 3, imag part of candidate = 6    
37      // Result 446, real part of candidate = 3, imag part of candidate = 7    
38      // Result 447, real part of candidate = 3, imag part of candidate = 8    
45      // Result 448, real part of candidate = 4, imag part of candidate = 5    
46      // Result 449, real part of candidate = 4, imag part of candidate = 6    
47      // Result 450, real part of candidate = 4, imag part of candidate = 7    
56      // Result 451, real part of candidate = 5, imag part of candidate = 6    
44      // Result 452, real part of candidate = 4, imag part of candidate = 4    
53      // Result 453, real part of candidate = 5, imag part of candidate = 3    
54      // Result 454, real part of candidate = 5, imag part of candidate = 4    
55      // Result 455, real part of candidate = 5, imag part of candidate = 5    
62      // Result 456, real part of candidate = 6, imag part of candidate = 2    
63      // Result 457, real part of candidate = 6, imag part of candidate = 3    
64      // Result 458, real part of candidate = 6, imag part of candidate = 4    
65      // Result 459, real part of candidate = 6, imag part of candidate = 5    
66      // Result 460, real part of candidate = 6, imag part of candidate = 6    
73      // Result 461, real part of candidate = 7, imag part of candidate = 3    
74      // Result 462, real part of candidate = 7, imag part of candidate = 4    
75      // Result 463, real part of candidate = 7, imag part of candidate = 5    
84      // Result 464, real part of candidate = 8, imag part of candidate = 4    
76      // Result 465, real part of candidate = 7, imag part of candidate = 6    
