31      // Result 117, real part of candidate_intersect = 3, imag part of candidate_intersect = 1    
41      // Result 118, real part of candidate_intersect = 4, imag part of candidate_intersect = 1    
42      // Result 119, real part of candidate_intersect = 4, imag part of candidate_intersect = 2    
43      // Result 120, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
51      // Result 121, real part of candidate_intersect = 5, imag part of candidate_intersect = 1    
52      // Result 122, real part of candidate_intersect = 5, imag part of candidate_intersect = 2    
53      // Result 123, real part of candidate_intersect = 5, imag part of candidate_intersect = 3    
61      // Result 124, real part of candidate_intersect = 6, imag part of candidate_intersect = 1    
62      // Result 125, real part of candidate_intersect = 6, imag part of candidate_intersect = 2    
54      // Result 126, real part of candidate_intersect = 5, imag part of candidate_intersect = 4    
63      // Result 127, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
71      // Result 128, real part of candidate_intersect = 7, imag part of candidate_intersect = 1    
72      // Result 129, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
73      // Result 130, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
77      // Result 131, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
86      // Result 132, real part of candidate_intersect = 8, imag part of candidate_intersect = 6    
87      // Result 133, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
88      // Result 134, real part of candidate_intersect = 8, imag part of candidate_intersect = 8    
65      // Result 135, real part of candidate_intersect = 6, imag part of candidate_intersect = 5    
66      // Result 136, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
45      // Result 137, real part of candidate_intersect = 4, imag part of candidate_intersect = 5    
55      // Result 138, real part of candidate_intersect = 5, imag part of candidate_intersect = 5    
56      // Result 139, real part of candidate_intersect = 5, imag part of candidate_intersect = 6    
66      // Result 140, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
75      // Result 141, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
76      // Result 142, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
67      // Result 143, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
85      // Result 144, real part of candidate_intersect = 8, imag part of candidate_intersect = 5    
32      // Result 145, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
41      // Result 146, real part of candidate_intersect = 4, imag part of candidate_intersect = 1    
42      // Result 147, real part of candidate_intersect = 4, imag part of candidate_intersect = 2    
43      // Result 148, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
52      // Result 149, real part of candidate_intersect = 5, imag part of candidate_intersect = 2    
44      // Result 150, real part of candidate_intersect = 4, imag part of candidate_intersect = 4    
53      // Result 151, real part of candidate_intersect = 5, imag part of candidate_intersect = 3    
62      // Result 152, real part of candidate_intersect = 6, imag part of candidate_intersect = 2    
73      // Result 153, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
73      // Result 154, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
43      // Result 155, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
52      // Result 156, real part of candidate_intersect = 5, imag part of candidate_intersect = 2    
44      // Result 157, real part of candidate_intersect = 4, imag part of candidate_intersect = 4    
53      // Result 158, real part of candidate_intersect = 5, imag part of candidate_intersect = 3    
54      // Result 159, real part of candidate_intersect = 5, imag part of candidate_intersect = 4    
63      // Result 160, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
55      // Result 161, real part of candidate_intersect = 5, imag part of candidate_intersect = 5    
64      // Result 162, real part of candidate_intersect = 6, imag part of candidate_intersect = 4    
62      // Result 163, real part of candidate_intersect = 6, imag part of candidate_intersect = 2    
71      // Result 164, real part of candidate_intersect = 7, imag part of candidate_intersect = 1    
72      // Result 165, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
81      // Result 166, real part of candidate_intersect = 8, imag part of candidate_intersect = 1    
62      // Result 167, real part of candidate_intersect = 6, imag part of candidate_intersect = 2    
71      // Result 168, real part of candidate_intersect = 7, imag part of candidate_intersect = 1    
72      // Result 169, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
73      // Result 170, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
82      // Result 171, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 172, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
84      // Result 173, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
53      // Result 174, real part of candidate_intersect = 5, imag part of candidate_intersect = 3    
63      // Result 175, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
64      // Result 176, real part of candidate_intersect = 6, imag part of candidate_intersect = 4    
75      // Result 177, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
11      // Result 178, real part of candidate_intersect = 1, imag part of candidate_intersect = 1    
21      // Result 179, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 180, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
22      // Result 181, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
31      // Result 182, real part of candidate_intersect = 3, imag part of candidate_intersect = 1    
13      // Result 183, real part of candidate_intersect = 1, imag part of candidate_intersect = 3    
21      // Result 184, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 185, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
14      // Result 186, real part of candidate_intersect = 1, imag part of candidate_intersect = 4    
24      // Result 187, real part of candidate_intersect = 2, imag part of candidate_intersect = 4    
25      // Result 188, real part of candidate_intersect = 2, imag part of candidate_intersect = 5    
21      // Result 189, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 190, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
32      // Result 191, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
43      // Result 192, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
73      // Result 193, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
74      // Result 194, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
26      // Result 195, real part of candidate_intersect = 2, imag part of candidate_intersect = 6    
36      // Result 196, real part of candidate_intersect = 3, imag part of candidate_intersect = 6    
37      // Result 197, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
48      // Result 198, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
75      // Result 199, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
85      // Result 200, real part of candidate_intersect = 8, imag part of candidate_intersect = 5    
63      // Result 201, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
74      // Result 202, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
63      // Result 203, real part of candidate_intersect = 6, imag part of candidate_intersect = 3    
73      // Result 204, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
74      // Result 205, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
82      // Result 206, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 207, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
84      // Result 208, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
21      // Result 209, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 210, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
22      // Result 211, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
13      // Result 212, real part of candidate_intersect = 1, imag part of candidate_intersect = 3    
32      // Result 213, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
23      // Result 214, real part of candidate_intersect = 2, imag part of candidate_intersect = 3    
14      // Result 215, real part of candidate_intersect = 1, imag part of candidate_intersect = 4    
33      // Result 216, real part of candidate_intersect = 3, imag part of candidate_intersect = 3    
24      // Result 217, real part of candidate_intersect = 2, imag part of candidate_intersect = 4    
43      // Result 218, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
34      // Result 219, real part of candidate_intersect = 3, imag part of candidate_intersect = 4    
25      // Result 220, real part of candidate_intersect = 2, imag part of candidate_intersect = 5    
87      // Result 221, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
78      // Result 222, real part of candidate_intersect = 7, imag part of candidate_intersect = 8    
88      // Result 223, real part of candidate_intersect = 8, imag part of candidate_intersect = 8    
66      // Result 224, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
75      // Result 225, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
77      // Result 226, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
78      // Result 227, real part of candidate_intersect = 7, imag part of candidate_intersect = 8    
88      // Result 228, real part of candidate_intersect = 8, imag part of candidate_intersect = 8    
46      // Result 229, real part of candidate_intersect = 4, imag part of candidate_intersect = 6    
37      // Result 230, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
47      // Result 231, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
28      // Result 232, real part of candidate_intersect = 2, imag part of candidate_intersect = 8    
38      // Result 233, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
57      // Result 234, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
48      // Result 235, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
67      // Result 236, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
58      // Result 237, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
11      // Result 238, real part of candidate_intersect = 1, imag part of candidate_intersect = 1    
12      // Result 239, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
22      // Result 240, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
67      // Result 241, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
31      // Result 242, real part of candidate_intersect = 3, imag part of candidate_intersect = 1    
32      // Result 243, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
42      // Result 244, real part of candidate_intersect = 4, imag part of candidate_intersect = 2    
11      // Result 245, real part of candidate_intersect = 1, imag part of candidate_intersect = 1    
12      // Result 246, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
22      // Result 247, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
32      // Result 248, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
23      // Result 249, real part of candidate_intersect = 2, imag part of candidate_intersect = 3    
16      // Result 250, real part of candidate_intersect = 1, imag part of candidate_intersect = 6    
17      // Result 251, real part of candidate_intersect = 1, imag part of candidate_intersect = 7    
27      // Result 252, real part of candidate_intersect = 2, imag part of candidate_intersect = 7    
37      // Result 253, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
18      // Result 254, real part of candidate_intersect = 1, imag part of candidate_intersect = 8    
28      // Result 255, real part of candidate_intersect = 2, imag part of candidate_intersect = 8    
38      // Result 256, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
25      // Result 257, real part of candidate_intersect = 2, imag part of candidate_intersect = 5    
35      // Result 258, real part of candidate_intersect = 3, imag part of candidate_intersect = 5    
16      // Result 259, real part of candidate_intersect = 1, imag part of candidate_intersect = 6    
26      // Result 260, real part of candidate_intersect = 2, imag part of candidate_intersect = 6    
36      // Result 261, real part of candidate_intersect = 3, imag part of candidate_intersect = 6    
46      // Result 262, real part of candidate_intersect = 4, imag part of candidate_intersect = 6    
27      // Result 263, real part of candidate_intersect = 2, imag part of candidate_intersect = 7    
37      // Result 264, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
47      // Result 265, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
28      // Result 266, real part of candidate_intersect = 2, imag part of candidate_intersect = 8    
38      // Result 267, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
48      // Result 268, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
58      // Result 269, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
66      // Result 270, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
57      // Result 271, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
48      // Result 272, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
67      // Result 273, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
58      // Result 274, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
77      // Result 275, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
68      // Result 276, real part of candidate_intersect = 6, imag part of candidate_intersect = 8    
78      // Result 277, real part of candidate_intersect = 7, imag part of candidate_intersect = 8    
88      // Result 278, real part of candidate_intersect = 8, imag part of candidate_intersect = 8    
11      // Result 279, real part of candidate_intersect = 1, imag part of candidate_intersect = 1    
21      // Result 280, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 281, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
22      // Result 282, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
31      // Result 283, real part of candidate_intersect = 3, imag part of candidate_intersect = 1    
13      // Result 284, real part of candidate_intersect = 1, imag part of candidate_intersect = 3    
14      // Result 285, real part of candidate_intersect = 1, imag part of candidate_intersect = 4    
25      // Result 286, real part of candidate_intersect = 2, imag part of candidate_intersect = 5    
61      // Result 287, real part of candidate_intersect = 6, imag part of candidate_intersect = 1    
71      // Result 288, real part of candidate_intersect = 7, imag part of candidate_intersect = 1    
72      // Result 289, real part of candidate_intersect = 7, imag part of candidate_intersect = 2    
81      // Result 290, real part of candidate_intersect = 8, imag part of candidate_intersect = 1    
82      // Result 291, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
83      // Result 292, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
44      // Result 293, real part of candidate_intersect = 4, imag part of candidate_intersect = 4    
45      // Result 294, real part of candidate_intersect = 4, imag part of candidate_intersect = 5    
56      // Result 295, real part of candidate_intersect = 5, imag part of candidate_intersect = 6    
66      // Result 296, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
75      // Result 297, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
76      // Result 298, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
67      // Result 299, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
33      // Result 300, real part of candidate_intersect = 3, imag part of candidate_intersect = 3    
42      // Result 301, real part of candidate_intersect = 4, imag part of candidate_intersect = 2    
43      // Result 302, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
52      // Result 303, real part of candidate_intersect = 5, imag part of candidate_intersect = 2    
22      // Result 304, real part of candidate_intersect = 2, imag part of candidate_intersect = 2    
32      // Result 305, real part of candidate_intersect = 3, imag part of candidate_intersect = 2    
33      // Result 306, real part of candidate_intersect = 3, imag part of candidate_intersect = 3    
43      // Result 307, real part of candidate_intersect = 4, imag part of candidate_intersect = 3    
34      // Result 308, real part of candidate_intersect = 3, imag part of candidate_intersect = 4    
71      // Result 309, real part of candidate_intersect = 7, imag part of candidate_intersect = 1    
82      // Result 310, real part of candidate_intersect = 8, imag part of candidate_intersect = 2    
11      // Result 311, real part of candidate_intersect = 1, imag part of candidate_intersect = 1    
21      // Result 312, real part of candidate_intersect = 2, imag part of candidate_intersect = 1    
12      // Result 313, real part of candidate_intersect = 1, imag part of candidate_intersect = 2    
26      // Result 314, real part of candidate_intersect = 2, imag part of candidate_intersect = 6    
17      // Result 315, real part of candidate_intersect = 1, imag part of candidate_intersect = 7    
27      // Result 316, real part of candidate_intersect = 2, imag part of candidate_intersect = 7    
37      // Result 317, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
28      // Result 318, real part of candidate_intersect = 2, imag part of candidate_intersect = 8    
38      // Result 319, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
48      // Result 320, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
65      // Result 321, real part of candidate_intersect = 6, imag part of candidate_intersect = 5    
56      // Result 322, real part of candidate_intersect = 5, imag part of candidate_intersect = 6    
47      // Result 323, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
66      // Result 324, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
57      // Result 325, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
67      // Result 326, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
58      // Result 327, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
77      // Result 328, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
68      // Result 329, real part of candidate_intersect = 6, imag part of candidate_intersect = 8    
35      // Result 330, real part of candidate_intersect = 3, imag part of candidate_intersect = 5    
26      // Result 331, real part of candidate_intersect = 2, imag part of candidate_intersect = 6    
36      // Result 332, real part of candidate_intersect = 3, imag part of candidate_intersect = 6    
46      // Result 333, real part of candidate_intersect = 4, imag part of candidate_intersect = 6    
27      // Result 334, real part of candidate_intersect = 2, imag part of candidate_intersect = 7    
37      // Result 335, real part of candidate_intersect = 3, imag part of candidate_intersect = 7    
47      // Result 336, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
38      // Result 337, real part of candidate_intersect = 3, imag part of candidate_intersect = 8    
76      // Result 338, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
87      // Result 339, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
73      // Result 340, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
74      // Result 341, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
83      // Result 342, real part of candidate_intersect = 8, imag part of candidate_intersect = 3    
75      // Result 343, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
84      // Result 344, real part of candidate_intersect = 8, imag part of candidate_intersect = 4    
66      // Result 345, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
67      // Result 346, real part of candidate_intersect = 6, imag part of candidate_intersect = 7    
77      // Result 347, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
87      // Result 348, real part of candidate_intersect = 8, imag part of candidate_intersect = 7    
78      // Result 349, real part of candidate_intersect = 7, imag part of candidate_intersect = 8    
47      // Result 350, real part of candidate_intersect = 4, imag part of candidate_intersect = 7    
57      // Result 351, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
48      // Result 352, real part of candidate_intersect = 4, imag part of candidate_intersect = 8    
58      // Result 353, real part of candidate_intersect = 5, imag part of candidate_intersect = 8    
66      // Result 354, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
75      // Result 355, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
76      // Result 356, real part of candidate_intersect = 7, imag part of candidate_intersect = 6    
77      // Result 357, real part of candidate_intersect = 7, imag part of candidate_intersect = 7    
86      // Result 358, real part of candidate_intersect = 8, imag part of candidate_intersect = 6    
55      // Result 359, real part of candidate_intersect = 5, imag part of candidate_intersect = 5    
46      // Result 360, real part of candidate_intersect = 4, imag part of candidate_intersect = 6    
56      // Result 361, real part of candidate_intersect = 5, imag part of candidate_intersect = 6    
66      // Result 362, real part of candidate_intersect = 6, imag part of candidate_intersect = 6    
57      // Result 363, real part of candidate_intersect = 5, imag part of candidate_intersect = 7    
73      // Result 364, real part of candidate_intersect = 7, imag part of candidate_intersect = 3    
65      // Result 365, real part of candidate_intersect = 6, imag part of candidate_intersect = 5    
74      // Result 366, real part of candidate_intersect = 7, imag part of candidate_intersect = 4    
75      // Result 367, real part of candidate_intersect = 7, imag part of candidate_intersect = 5    
